text,label
와 오늘부터 저녁 안 먹어야지 했는데 너무 맛있는 냄새 나잖아 ,angry
감사해요  빨리 현생 끝나고 올게요  히그히그 님도 건강하셔요 ,sad
어머! 누가 그랬다고? 의미라는 사람? 그사람은 누군데 널 혼내니!! 엄마가 떽해주러 갈게!,angry
땡!!!소원권 획득에 실패하셨어요!!,happy
"#안전메이저토토추천ㅅㅏ이트
#ㅅㅏㄷㅏㄹㅣㅆㅏ이트 #ㅅㅏ설토토도박사이트
#ㅅㅏ설ㅁㅔㅇㅣㅈㅓ놀ㅇㅣㅌㅓ
#메이저놀ㅇㅣㅌㅓ
#ㅌㅗㅌㅗ

 http://nine-f1.com   

코뜨: ZZ1212

 첫충20% / 매충10% ‍


 pic.twitter.com/S9JxBTQEPf",angry
"#위너_아예_15일컴백 
빨리와 ",sad
오프라인. 가보고싶긴혀...,sad
앗... 오늘은 푹 쉬시는거시에요...,sad
당연하죠!! 감사합니다,happy
"수량조사는 장난이 아닙니다 아직 구매 안하신 분은 꼭 구매 부탁드려요
@_JIN_DUK
@bts_9663
@KIM_JIWON_0613_
@JM_1013_BTS0613
@love_j_95
@OZ_1013
@MADE_IN_KOOK
@JIM__CUTE
@ARMY_PJM_1013
@CHIM_CHIM_MY
@J__M__122
@______MAY___
@HC5wcOfHHlGLRdf
@mi_ruuu_0613
@LUV__JM_
@_jimmons",happy
조만간 가봐야겠어요,happy
"태형아 보고싶어요 너무 너무!!
너는 잘 먹고 있니?
너 잘 자고있어?
네가 어떻게하고 있는지 궁금해.
알려주세요 제발
보고싶어요 
@BTS_twt
#imissyoukimtaehyung
#pleasetweet
",sad
제보 감사합니다 하지만 계실봇은 길 잃은 것만 취급하고 오타는 취급하지 않는답니다 혹시 제가 착각한 거라면 다시 말씀해주세요!,happy
저도 얼마전 리트윗 많이 된 달리기 예찬글 읽고 런데이 앱 깔아서 초보자 코스 뛰고 있어요. 거기에 매직스쿨버스 님 요즘 쓰시는 달리기 측정 타래가 엄청 자극을 주고 있답니다. 감사해요 라라 님 매직스쿨버스 님 우리 모두 멋지게 달리는 인생 만들어봐요. 다들 부상없는 달리기 하시길,happy
"헐 양심없게 이벵 끝났다고 구취를^^
당첨 안됐다고 그러는건가",angry
오늘도 기엽구나 pic.twitter.com/R7xNGDGQ9e,sad
나도 ㅉㅈㄴ  ,angry
앗 맞아요! 겨울엔 붕어빵도 맛있더라구요 여기! 먹고싶긴한데 요즘 날씨 추워져서 망설이는 중이에요 ,sad
36잔이여••• 말만 들어두 아찔,fear
으아저야말로 제 트친님으로 찾아와주셔서 감사드립니다저야말로 잘부탁드려요친하게지내요!!!!!,happy
초대해줘요~~,happy
나도  쿤이  보고싶다,sad
"있지~그런 생각이 들더라
조금더 귀하고 알차게 소중하게 보내야되겠단 생각
너와 함께하는 시간들말이야

만나는 시간이 조금 준대신 더 애틋하고 귀하게 서로를 더 소중히 대할수있을거같아

많이보고싶겠지만
자기전생각도나겠지만
그 그리움 차곡차곡 쌓아서 아침에 더 반갑게 만나기로pic.twitter.com/LS0toOPKwZ",happy
잘마시는건아니구 술자린 좋아하징 한병반정도????,happy
팬오!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,happy
"으으아아악!!! (벌러덩)
놀랐잖아, 아더!!  좋은 아침이야!!!",fear
힙발 떨어졌으니까 공개해야지 pic.twitter.com/3kLOZnbaFt,sad
시카고 만끽하십시오  사랑해요,sad
"시스락 시간, 장소 추가해야하는데 장소 어디로 하지 아진이 집?(아진:?)",sad
?  영혼이 다른몸으로 갓는데 사실상 죽은거나 다름없지안슴미가  아늬 쉬이 3기 모구베리를 몰라서 더 말할순없디만쉬익쉬익 쉬익 인정하셔야하는 부분립니다 ,angry
"지나가다 절 발견하신 마이데이님은 저 도와주세여..... 누구를 팔로우하고 어뜨케 덕질해야하는거야ㅠㅠㅜㅡㅜㅠ 맨날 노래만 듣고 유튜브만 봐서 모르겠다,,,,,,,",fear
(사실이라 꾸욱 참기) ..어쩔 수 없지!,angry
마쟈요 크킄크 어린 즈니들보면 #언제까지_기다릴까 어릴때부터 시티와 함께하는 좋은 삶이다 부러워요 크킄크 귀엽구 뭐 해주고싶구 히히,angry
괜찮아요 영현 https://twitter.com/youngS2pil/status/1127154887446282240 …,fear
"툽계 탐라에 잡소리가 들어와서 불편하신분들은 
.
.
.
툽으로 탐라를 도배합시다  
.
.
.
.
바닷물에 누가 구정물을 부어도 여전히 이곳은 바다에요 
아미 화이팅 ~~",happy
"ㅈ..잠만... 진짜 화나는데..
차단하고 신고 잘했어ㅠㅠㅠㅠ",angry
눈빛 외 저럼 보기만 해도 임신할 거 같음,fear
아마네 처돌이는 이제 눈썹마저 하트로 보인다고 합니다ㅠㅠpic.twitter.com/LYAISeb7Xg,sad
시크릿,happy
꾸야님 제가 반모한지인분 트윗인줄 알고ㅠㅜㅜ 실수로 멘션을 달았었네요 놀라셨을텐데 죄송합니다,sad
좋겠다~일본에서도 팬사인회를 하길 바래~호영군 아주 많이 좋아해 https://twitter.com/by_verivery/status/1126792335075921921 …,sad
G 편의점 이에요!%!~~!~!! 았사 10시 30분 대기타고있겠숩니다 ,happy
"공산국가에 살면 금방 밝혀낼건데 
찢빠들은  북한에서 태어났어야하는데
대한민국  ""민주주의사회""에 살면 
힘든데

대통령만 바뀌면  대한민국  정부기관장밑 일반직  공무원들까지  싹~~~바뀌는줄    착각하는것같은데요

세월호도   집나간  자한당 데리고 와서
해결해보라고하지",angry
이제ㅔ 휴대폰ㄴ 내야지ㅣ 홀홀ㄹ 다들 좀있다 봐요,happy
이빨로 해도 안 돼? 모카 감기가 안 가구 붙어있나보다... 가위... ,sad
언니 아프진않아??,sad
진짜 어버이날 성물 머해드리지 케익 항까말까,fear
이왕 터질거면 빨리 터졌으면 좋겠어요 거르게,angry
"채플 만료 됐다 잊고 있는데 어느새 또 1년이 지났네 ..  근데 달방 안하는 동안은 솔찌키 날로 먹는거 아니냐  너네는 준이가 채팅 와줘서 살았다  아니었으면 환불각이라고 ..! 
마침 달방 또 시작했으니까 담주에 결제해야지 근뎅 준이가 그 사이에 또 채팅오면 어쩌지 ",angry
아니야 언니 언니 없어지면 나 울꺼야...,sad
"아이고야,,,,사실 상영시간 오후8시여서 나도 못가,,,,,나는 이제 마음을 비워야겠어",sad
엄머모머 이게 왠일이야 너모너모 잘생겼자나!,sad
#RT 추첨 핀버튼 랜덤으로 보내드립니다 핀버튼 대량양도해요 발주비 + 도안비 절반도 안받고 판매합니다! 디엠주세요 곧 투명스밍포카도 도안 나오니 타래도 봐주세요 pic.twitter.com/xazlptLyep,happy
"네! 이제 요앞에 가서 빵좀 사올려구요~  집에 아무것,..,ㅠ없네요
봄날님도 쉬시면서 또 만나요
#MTVLAKPOPBTS
#MTVLAFANDOMBTSARMY
#MTVLAINSTAGLJUNGKOOK
#PremiosMTVMIAW @BTS_twt",happy
"아 개복순 왜자꾸 내방에 쉬야하는거야
오늘 자세잡고 힘주고있다 딱걸렸어 이놈시기 (궁디팡팡",angry
흑흑 많이 다치신걸까,sad
"#ㅍㅏ워볼ㅅㅏㅇㅣ트


 문의카톡 TK8899   클-릭-가-입


#ㅍㅏ워볼배팅ㅅㅏㅇㅣ트





 pic.twitter.com/inDzgYERhD",fear
음료수 꼭 싸게 사야만 했냐,angry
에휴 도대체가 시발 ㅋㅋ 이기건 지건 걍 잔다 스트레스 받아,fear
"#파판14_트친소
#파판_트친소
#초코보_트친소

안녕하세요! 섭이 한 기념으로 트친소 합니다!
용기사 주직이며, 알영, 에우레카 파고스 진행하고 있습니다! 어디든 불러주세요! 마음 주시면 무멘팔 합니다~~!pic.twitter.com/NgHgwAxtEi",happy
"상화야
200일축하해~~~~~
앞으로도같이좋은추억을만들수있으면좋겠어~~",happy
"쌍욕이 절로 나오더라구요!!!!
그런게 기자라고 감히~~아휴",angry
옹동이 아퍼..,sad
헐 힘내세요,sad
쒸익ㄱ 누구죠!!! 건호님 화나게 하는 사람!!! ,angry
아아앗 그렇군요!! 이해했습니다ㅎㅎ 감사합니다,happy
나 윌라드 지형물... 이용하는거 연습을 더 해야할듯 ,sad
"근데 차마 티 내기가 조심스러운 게
애가 혹시라도 이래저래 뒤지다 볼까봐 ㅠ
진짜 브렙 뭐 하는 회산지
궁금할 지경입니다, 이젠",angry
여보트친소 많이 가지 말아주세요 https://twitter.com/_HWI_LUV/status/1122385681018261507 …,fear
"오빠 멋있어보이네~~ 너무 잘생겼어요~~~ 
@BTS_twt",fear
ㅋㅋㅋㅋ아앗 제가 알바중이라서 이제봤어욬ㅋㅋㅋ 여기 신났군욬ㅋㅋㅋ 앞으로 잘부탁드려요  pic.twitter.com/NBTteXbsPx,happy
핫님 제 최애(;;;;;?????) 두 명을 이렇게 딱 한번에 넘 귀여워요 허버법어버버 귀여운 댄스...........,sad
"#원석마켓
실버 상점에서 구매한 청사금석 판매합니다.
완제품 옵션이었고, 최근에 받은거라 배송왔던 상태 그대로입니다. 퀄리티 정말 좋고 예쁜데 각진 원석이 취향이 아니네요
세 번째 사진같은 흠이 두 군데 있습니다.

8000원
준등기+1500
편택+3500 pic.twitter.com/qVGWI8Rktk",sad
헐?!!,angry
우와 검페검색해보고 왔는데 간지나요럴수가...근데 200층이라니ㅋㅋㅋㅋㅋㅋㅋㅋㅋ저는 풀강하고 갈게요,sad
걍 블언블 말고 블락할까,angry
저 ㅈㅈ 자주 가서 가는 김에 좀 더 가보죠 뭐.. 근데 왜 곤란해!!! 뭉이 나 만나기 시른거야..?,happy
"#신도바쿠_전력 
소확행pic.twitter.com/kOdQkxi6B4",angry
안뇽하세영!!친해지자구용,happy
헐.. 이 새벽에 종소리 들려요.. 존재감 차는 소리처럼 댕~댕~하는데 무서워요 혹시 저를 잡으러 온 저승사자인 걸까요 제 귀에만 들리는 거 아니겠죠? 제가 막 과로사라던가 아니겠죠? (아무말,sad
헐 대박   https://twitter.com/svt1004seyo/status/1126449483225620480 …,fear
"세상에 너무기대된다
얼른 듣고싶어",sad
"멀죠ㅠㅠㅠ저도 페르소나님 사시는 도시에 사촌이 있어서 보러 가야지 가야지, 생각은 자주 하는데 막상 실천에 옮기기가 힘들어요ㅠㅠ돈도 시간도 꽤 드니까; 일이라도 좀 여유로우시면 다음 모온 때 오셔서 겸사겸사 연극 데이트도 하면 좋을 텐데요! 문제는 페르소나님 회사 일이....",fear
그런가바요.. ,angry
미친 죽어라.,angry
진짜 너한테 플러팅 치는 사람들 내가 다 딱밤 때릴거야 손가락 말고 망치로,angry
"190510 #광염소나타 퇴근 #켄 #KEN #이재환 #켄S #메피스토 @jaehwany0406
: 안녕!  

마지막까지 멋쨍이인사하면서 다정하게 인사해주구간 사랑둥이 공연 피아노 지짜지짜 다 잘했따 >< 재화니보구 힐링만땅했어 pic.twitter.com/VBFN5Fb9yV",happy
쫀밤 되세요,happy
  안녕하세요!! 트친소 흔적 남겨주셔서 찾아왔어요~! 잘 부탁드릴게요,happy
하... 백팔도 안되는 개씹뉴비 방알계 초심찾겠습니다 오십팔로워 감사합니다!!!!^^^ 선배덜 열심히하는 늑 되겟읍니다,sad
헉 도당밈 오랜만이에욥 뷰민라 가시는 분들 꽤 많은 거 같아요 !!,fear
무사도착한 거울쓰 pic.twitter.com/SqZsuxqHDH,happy
"수호준면 인스타그램에 엑소
바라만 봐도 행복해~~~~
https://www.instagram.com/p/BxO7nTzhzeN/?utm_source=ig_share_sheet&igshid=r1tdjy6n4uzz …
#EXO #엑소 @weareoneEXOpic.twitter.com/8psBXbDUEG",happy
"애들이 막 ""애들아 얘 울어"" 이러고....
",fear
 흔적잡아요,happy
여러분 여러분 오늘 네이버쇼핑에서 크리스탈라이트 사면 배송비 5000원 적립금으로 돌려준대요 여름대비 크리스탈라이트 사자 블랙티계열 달달하구 맛있어요 시트러스는 귤껍질맛이 나요pic.twitter.com/61nJjXgAR1,sad
"113회(완결) 차 전무님도 행복하세요. 솔직히 내가 윤민이를 1.6배 정도 더 사랑하기는 하지만, 인생의 롤 모델을 고른다면 원혁이야. 사람 자체가 멋있잖아. 물론 윤민이도 멋있지만..(특히 사랑이) 그의 인생은 윤수의 소유이고,  무엇보다 칼 맞기 너무 좋은 삶이야(??) pic.twitter.com/cFTeqZfaVe",happy
좋아요~!! 양일 꼭 뵈어요,happy
운동은 재밌어서 가는데 목표가 없어서 의지가 잘 안생기는 요즘 ,sad
중간중간 조금씩 대충 내용 알고 계신거면 유튜브같은데서 보기 전에 알아야하는 것들! 막 이런 거 보고 가시는 것도 추천해드려요!! 아무래도 엔드게임이라 내용을 알고보는게 훨씬 재밌고 감동이 있을 거 같아요,happy
마츰뻡 웨어려워오,fear
"오마이걸 포카교환

준등기로 포카교환 하실 분 찾아요!

 : 사진 참고
 : 모두 비니

#오마이걸 #비니 #포카교환 #OHMYGIRL #다섯번째계절pic.twitter.com/zqsNS0PuWY",happy
늦어서 죄송해요...! (우당탕) 챠켄 너무 예뻐요 아아 과거 마음 아파요... 그럼에도 강하게 컸어요  완전 강자예요 멋있어요 ㅜ.ㅜ 좋아하시는 관계라던가 짜고 싶으신 관계 있으신가요?! 제가 혐관은 조금 무리일 것 같지만 ;-; (메.. 멘탈이 약해서) 다른 건 다 좋아요!!,sad
"네? 볼빨간 마스크팩라면 인증도... #저기요 
헐 이렇게 소중한 날 휴무인데 자고계시다니요!!! 아주 좋아요 잠은 소중하니까 구롬 도리뉨 드콘때도 못 만난나는거 무척이나 아쉬운데 푹 주무시구 잠깐 시간 나시면 맛있는거 앞에서 같이 축하해버리는거 오 때 요 ",sad
"근데 최고 사이즈가 210이야.....
카카오프렌즈 놈들..... 
VANS 놈들..... ",angry
ㅋㅋㅋㅋㅋㅋㅋ핵 신기 ㅋㅋㅋ,happy
퇴근하면 먼가 달콤한 노래 생각해볼게여,happy
"연남동 로맨틱 감성공방 [로맨티크]

향수관련 사진은 아니지만..
그냥 저희 나무가 너무 예뻐서 올려요 > <
(자랑 맞아요자랑해서 죄송합니다)

가끔씩 순각포착에 성공하면 올릴게요 pic.twitter.com/Udm3WOkdMT",sad
"#이_해시를_보는_즉시_자신의_카톡_프로필_공개
프사: 인스타 감성 돋는 셀카
배사: 헤시키리 하세베 직찍
음악: 가오갤
나의 정체성을 잘 보여주는군 ㅎㅎㅎㅎpic.twitter.com/mNkMNnaOY7",fear
씨발 죽어!,angry
교체튜브 또 놓쳤어 보이라바 가지고 노느라 놓쳤어ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 아 속상해 ㅠㅠㅠㅠㅠㅠ,sad
 안녕하세요!! 트친소 흔적 남겨주셔서 찾아왔습니다 흔적 실수라면 이 멘션 스루 부탁드려욥,happy
근데 사람들 왜자꾸 오피셜인것 처럼 말하고 다닐까요... 안그래두 속상해 죽겠는디  !!!!!!!!,angry
팬 맞나 이쯤이면 pic.twitter.com/NjeqoSIpxj,fear
"도검에도 레이드 도입했으면 좋겠다ㅠㅠ 특별조사 같은 이벤트로 레이드 열어서 사니와들 각자 도검남사 부대들 끌고서 수많은 역수자부대랑 전투하고 결과적으로 역수자들이 물러나서 그 시대 지켰다~ 같은? 그런거 너무 좋아, 짜릿하다구 듣고있나? 정부?",angry
"으엥.. 자꾸 뭐사고싶은거가많은데
랭크가안되서 못사요.. 
마캐인증을 신부터받는다..니..",sad
"다른 멤버들은 솔드아웃이라니 
요청하는데 솔드아웃 듣자마자 세상 무너지는 줄 ....  pic.twitter.com/5Q1n1q7XG2",fear
경주월드갈 때 머입을까 여기잇는거 말구 딴거 추천도 조아! 난 돈이 업스닌가...최대한...세트루.... pic.twitter.com/h2Hc52Cout,sad
미완성이 너무 많아,fear
"강식당2에 많은 관심 주셔서 감사드립니다!
공식적인 강식당2 영업은 오늘중으로 끝났습니다!
방송은 5월31일 금요일 밤 9시10분 티비엔에서 확인해주시면 감사드리겠습니다
강식당2와 신서유기7 많은 관심 부탁드리겠습니다! 강식당3도 가즈으으아 pic.twitter.com/cEpcKF0ems",happy
"구로니까 괜히 아니면 어쩌나 하구 가만히 있었는데 고맙다고 쪽지라도 써 볼걿ㅎㅎㅎ,,, 갠차나 다음주에 직접 말하면 되니까",sad
코이시정도면인기최상위권이니그렇겠죵...,sad
본머스 8번 왜 카드 안주지?  세상 더티하게 플레이함,angry
아익 갠찬당 섬물 챙기겟어 ,happy
자기 이러기예요?,fear
"히카루나는 ㅋㅋㅋㅋ
와 별로 안무서웟네~~(영화내용기억안남(무서워서 눈감고잇엇음
할 거 같고
청이 한테 받은 팝콘 고맙다면서 음료는 히카루나 쪽에서 사줄거에여ㅠㅜㅠ
(얻어먹기만하는거용서모태
((그리고 그 팝콘은 앞사람 머리위에 눈처럼 내리게되는데........()",happy
힘내,happy
아냐...... ,fear
왤케 느려,sad
아 시험ㅠㅠㅠㅠ진짜 신경 안쓸래야 안쓸수가 없즈ㅠㅠㅠ셤이 나빳네,angry
"혼자서도 잘노는 빈둥빈둥 호냥이
이번에 리뉴얼된 사진입니다!

통판 내일 마감해요! 주문해주신 분들 모두 감사드려요 열심히 포장&제작 하고 있습니다!

#스티커 #서금페pic.twitter.com/ix3Bxvf0ld",sad
ㅠㅠ 그럼 하루종일 기분이 짜릿짜릿해서... 역시 저는 무리ㅠㅠ 근데 귀걸이 너무 이뻐서 욕심이..ㅠㅠ,fear
